Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Week,CPI,LastCPI,Distance2
Alphington,69 Lucerne Cr,3,h,1480000,S,Nelson,13-08-2016,6.4,29,108.6,108.2,9.6
Ascot Vale,95 Walter St,4,h,1480000,S,Raine,17-09-2016,5.9,34,108.6,108.2,7
Balwyn North,40 Winfield Rd,3,h,1480000,PI,Marshall,07-11-2016,9.2,41,108.6,108.2,18.9
Balwyn North,42 Maud St,3,h,1480000,PI,Jellis,15-10-2016,9.2,38,108.6,108.2,12.5
Brighton East,4 Vincent St,3,h,1480000,S,hockingstuart,07-11-2016,10.7,41,108.6,108.2,15.3
Hawthorn,23 Elgin St,3,h,1480000,S,Jellis,03-12-2016,4.6,45,109.4,108.6,6.3
Moonee Ponds,38 Addison St,3,h,1480000,S,Alexkarbon,17-09-2016,6.9,34,108.6,108.2,6.4
Fitzroy,124 Westgarth St,3,h,1481000,S,Jellis,13-08-2016,1.6,29,108.6,108.2,3.3
Williamstown,118 Hannan St,3,h,1482500,S,Sweeney,27-06-2016,8,22,108.2,108.4,14.5
Ascot Vale,55 Hunt Cr,4,h,1483000,S,Brad,15-10-2016,5.9,38,108.6,108.2,8
Alphington,6 Naroon Rd,3,h,1485000,SP,McGrath,28-08-2016,6.4,31,108.6,108.2,8.9
Burwood,2 Octavia Ct,4,h,1485000,S,Woodards,27-11-2016,11.7,44,108.6,108.2,16.1
Doncaster,19 Gilmore Rd,3,h,1485000,S,Barry,16-04-2016,13.9,12,108.2,108.4,18.7
Port Melbourne,58 Esplanade Pl,3,h,1485000,S,hockingstuart,10-12-2016,3.8,46,109.4,108.6,3.8
Strathmore,44 Lind St,5,h,1485000,S,Rendina,18-06-2016,9.7,21,108.2,108.4,11.2
Bentleigh,24a Atkinson St,3,t,1486000,S,Buxton,27-06-2016,13,22,108.2,108.4,16.3
Ivanhoe,171 Waterdale Rd,3,h,1486000,S,Nelson,15-10-2016,7.9,38,108.6,108.2,11.2
Balwyn,110 Strabane Av,3,h,1490000,S,Fletchers,18-06-2016,9.7,21,108.2,108.4,17.6
Bulleen,9 Albany Pl,5,h,1490000,S,Fletchers,07-11-2016,11.8,41,108.6,108.2,14.4
Carnegie,21 Edgewood St,3,h,1490000,S,Gary,22-08-2016,11.4,30,108.6,108.2,14.1
Hughesdale,67 Dallas Av,3,h,1490000,S,Ray,03-12-2016,13,45,109.4,108.6,18.5
Kew,6 Wellington St,3,h,1490000,S,Nelson,04-03-2017,5.6,58,109.4,108.6,7.6
Malvern East,9 Chanak St,3,h,1490000,S,Marshall,03-09-2016,11.2,32,108.6,108.2,12
Alphington,136A Fulham Rd,3,h,1492000,S,Jellis,04-03-2017,6.4,58,109.4,108.6,9.5
Brighton East,5 Florence St,4,h,1495000,S,Nick,04-06-2016,10.7,19,108.2,108.4,14.4
Burwood,37 Fulton Cr,3,h,1495000,S,Noel,27-11-2016,11.7,44,108.6,108.2,18
Richmond,1 Hodgson Tce,3,h,1495000,S,Biggin,27-11-2016,2.6,44,108.6,108.2,3.6
Brunswick East,215 Weston St,3,h,1495000,S,Nelson,04-03-2017,4.5,58,109.4,108.6,5
Altona,49 Bent St,3,h,1500000,S,Barlow,28-05-2016,13.8,18,108.2,108.4,18.2
Ashburton,3 Lae Ct,3,h,1500000,S,Jellis,12-11-2016,11,42,108.6,108.2,15
Ashburton,4 Baker Pde,3,h,1500000,S,hockingstuart,22-05-2016,11,17,108.2,108.4,14.3
Ashburton,3 Mustang Ct,3,h,1500000,VB,Jellis,22-08-2016,11,30,108.6,108.2,14.8
Ashwood,4 Scenic Dr,4,h,1500000,S,Fletchers,06-08-2016,12.2,28,108.6,108.2,16.1
Ashwood,3 Harold St,4,h,1500000,S,Buxton,15-10-2016,12.2,38,108.6,108.2,15.2
Balwyn,2/23 Northcote Av,3,t,1500000,PI,Noel,10-09-2016,9.7,33,108.6,108.2,11.8
Balwyn,321a Union Rd,3,h,1500000,SP,Noel,28-08-2016,9.7,31,108.6,108.2,17.6
Balwyn North,153 Doncaster Rd,3,h,1500000,PI,Jellis,03-09-2016,9.2,32,108.6,108.2,14.2
Balwyn North,10 Seattle St,4,h,1500000,VB,Jellis,07-05-2016,9.2,15,108.2,108.4,13.7
Balwyn North,141 Greythorn Rd,5,h,1500000,S,hockingstuart,12-06-2016,9.2,20,108.2,108.4,16.7
Balwyn North,11 Highview Rd,5,h,1500000,VB,hockingstuart,23-04-2016,9.2,13,108.2,108.4,12.9
Bentleigh,23 Yawla St,3,h,1500000,PI,hockingstuart,07-05-2016,13,15,108.2,108.4,14.8
Bentleigh,31b Fairbank Rd,4,t,1500000,S,hockingstuart,27-11-2016,13,44,108.6,108.2,17
Box Hill,22 William St,3,h,1500000,SP,Ray,15-10-2016,13.1,38,108.6,108.2,22.9
Brighton,1/17 Oakwood Av,3,u,1500000,S,hockingstuart,12-11-2016,11.2,42,108.6,108.2,12.4
Brighton,45 Black St,3,h,1500000,S,Nick,16-07-2016,11.2,25,108.2,108.4,14.1
Brighton,17 Rusden St,4,h,1500000,VB,Hodges,30-07-2016,11.2,27,108.2,108.4,10.1
Brighton East,80 Marriage Rd,3,h,1500000,S,Nick,06-08-2016,10.7,28,108.6,108.2,14.7
Brunswick,25 Hardy St,4,h,1500000,VB,Nelson,03-12-2016,5.2,45,109.4,108.6,6.5
Burwood,1/35 Haig St,4,t,1500000,VB,Noel,22-08-2016,11.7,30,108.6,108.2,15.8
Camberwell,12a Aisbett Av,3,t,1500000,S,Marshall,13-08-2016,7.8,29,108.6,108.2,13.7
Camberwell,4/119 Wattle Valley Rd,4,h,1500000,PI,Marshall,28-08-2016,7.8,31,108.6,108.2,14
Collingwood,8/79 Oxford St,3,u,1500000,S,Jellis,22-08-2016,1.6,30,108.6,108.2,2.8
Elwood,36a Mitford St,3,h,1500000,PI,Chisholm,19-11-2016,7.7,43,108.6,108.2,8.7
Essendon,105 Ogilvie St,4,h,1500000,S,Nelson,16-07-2016,8,25,108.2,108.4,16.1
Essendon,31 Elder Pde,3,h,1500000,PI,Red,28-05-2016,8,18,108.2,108.4,11
Fairfield,189 Rathmines St,3,h,1500000,S,McGrath,27-11-2016,5.8,44,108.6,108.2,9
Glen Iris,45 Charles St,2,h,1500000,S,Marshall,04-06-2016,9.2,19,108.2,108.4,14.2
Glen Iris,8 Rix St,3,h,1500000,S,RT,25-02-2017,9.2,57,109.4,108.6,10.4
Hampton,25 Thomas St,4,t,1500000,VB,Buxton,03-12-2016,13.7,45,109.4,108.6,16.3
Kew,60 Childers St,3,h,1500000,PI,Marshall,27-11-2016,5.6,44,108.6,108.2,9.1
Malvern East,2 Bruce St,3,h,1500000,VB,Marshall,07-11-2016,11.2,41,108.6,108.2,14.8
Malvern East,10 Ramona Av,4,h,1500000,VB,Fletchers,24-09-2016,11.2,35,108.6,108.2,14.9
Middle Park,82 Hambleton St,3,h,1500000,VB,Cayzer,27-06-2016,4.1,22,108.2,108.4,4.6
Northcote,118 Westgarth St,3,h,1500000,PI,Jellis,30-07-2016,5.5,27,108.2,108.4,7.2
Prahran,29 Murray St,2,h,1500000,VB,Beller,17-09-2016,4.5,34,108.6,108.2,7.7
Prahran,83 Charles St,2,h,1500000,S,Jellis,30-07-2016,4.5,27,108.2,108.4,6.3
Richmond,183 Mary St,4,h,1500000,PI,Biggin,28-05-2016,2.6,18,108.2,108.4,4.4
South Melbourne,14/182 Albert Rd,2,u,1500000,VB,Greg,16-04-2016,2.1,12,108.2,108.4,4
South Yarra,33a Clara St,2,h,1500000,S,Castran,12-06-2016,3.3,20,108.2,108.4,5.8
St Kilda,5 Lambeth Pl,3,h,1500000,PI,Marshall,03-12-2016,6.1,45,109.4,108.6,7.8
St Kilda,3/33 Robe St,3,u,1500000,VB,Castran,04-03-2017,6.1,58,109.4,108.6,7.5
Strathmore,24 Balmoral Av,4,h,1500000,SP,Rendina,04-02-2016,9.7,2,108.4,108,12.5
Strathmore,124 Woodland St,3,h,1500000,SP,McDonald,17-09-2016,9.7,34,108.6,108.2,11.8
Strathmore,1 Balmoral Av,4,h,1500000,SP,Considine,28-08-2016,9.7,31,108.6,108.2,12.7
Templestowe Lower,271 High St,4,h,1500000,SP,Jellis,07-05-2016,13.8,15,108.2,108.4,16.9
Williamstown,25 Anzac Cr,2,h,1500000,SP,Greg,06-08-2016,8,28,108.6,108.2,15.1
Windsor,50 Andrew St,2,h,1500000,S,Jellis,19-11-2016,5.1,43,108.6,108.2,6.4
Hawthorn East,4/78 Campbell Rd,3,t,1500000,VB,Kay,04-06-2016,7.5,19,108.2,108.4,11.7
Murrumbeena,537 Neerim Rd,4,h,1500000,S,hockingstuart,04-03-2017,12.1,58,109.4,108.6,18.7
Murrumbeena,28 Murrumbeena Cr,4,h,1500000,S,Buxton,18-06-2016,12.1,21,108.2,108.4,19.9
Ormond,245 Grange Rd,4,h,1500000,VB,Ray,16-04-2016,11.8,12,108.2,108.4,15.3
Templestowe Lower,6 Jacana Av,3,h,1500500,SP,Parkes,19-11-2016,13.8,43,108.6,108.2,16.1
Carnegie,6 Longstaff St,4,h,1501000,S,Gary,14-05-2016,11.4,16,108.2,108.4,21.6
Port Melbourne,89 Raglan St,4,h,1502000,S,Chisholm,06-08-2016,3.8,28,108.6,108.2,3.5
Ascot Vale,4 Morphett Av,4,h,1505000,SP,Brad,16-07-2016,5.9,25,108.2,108.4,7.3
Balwyn North,6 Abassia St,6,h,1505000,S,hockingstuart,07-05-2016,9.2,15,108.2,108.4,16.8
Bulleen,28 Rocklea Rd,4,h,1505000,S,Jellis,03-12-2016,11.8,45,109.4,108.6,14.5
Burwood,45 Barnes Av,5,h,1505000,S,Tim,04-03-2017,11.7,58,109.4,108.6,16.4
Doncaster,22 Tandara Av,4,h,1505000,S,Barry,24-09-2016,13.9,35,108.6,108.2,20.5
Essendon,1 Braemar St,3,h,1505000,S,Jellis,30-07-2016,8,27,108.2,108.4,13.9
Kew,42 Ridgeway Av,3,h,1505000,S,O'Donoghues,28-08-2016,5.6,31,108.6,108.2,8.5
Malvern East,19 Belgrave Rd,3,h,1505000,SP,Woodards,07-11-2016,11.2,41,108.6,108.2,14.4
Melbourne,1302/454 St Kilda Rd,3,u,1505000,S,RT,24-09-2016,2.8,35,108.6,108.2,4.5
Moonee Ponds,30 Tennyson St,3,h,1505000,S,Jellis,12-11-2016,6.9,42,108.6,108.2,9.6
Moonee Ponds,25 Wilson St,4,h,1505000,S,Frank,25-02-2017,6.9,57,109.4,108.6,7.1
Richmond,12 Tanner St,3,h,1505000,PI,Greg,25-02-2017,2.6,57,109.4,108.6,3.4
Templestowe Lower,331a High St,4,h,1505000,S,hockingstuart,27-11-2016,13.8,44,108.6,108.2,17.6
Box Hill,12 Pendle St,4,h,1506000,S,hockingstuart,17-09-2016,13.1,34,108.6,108.2,21.4
Carnegie,42 Margaret St,4,h,1506000,S,Jellis,04-06-2016,11.4,19,108.2,108.4,16
Clifton Hill,1/1 Marshall Pl,4,h,1506000,S,Nelson,25-02-2017,3.4,57,109.4,108.6,6.2
Richmond,52 Brighton St,2,h,1506000,S,Biggin,07-05-2016,2.6,15,108.2,108.4,4.5
Chadstone,16 Moroney Dr,4,h,1507000,S,Jellis,03-12-2016,13.6,45,109.4,108.6,17.9
Kew,76 Walpole St,2,h,1507000,S,Jellis,15-10-2016,5.6,38,108.6,108.2,9
Templestowe Lower,16 Rosa St,3,h,1509000,S,Barry,28-05-2016,13.8,18,108.2,108.4,16.4
Ashwood,4 Peppermint Ct,4,h,1510000,S,Buxton,08-10-2016,12.2,37,108.6,108.2,16.1
Brunswick,28 Frederick St,3,h,1510000,S,Nelson,25-02-2017,5.2,57,109.4,108.6,6.1
Doncaster,6 Santiago St,5,h,1510000,PI,Barry,18-06-2016,13.9,21,108.2,108.4,16.2
Fairfield,48 Gordon St,3,h,1510000,S,Jellis,28-05-2016,5.8,18,108.2,108.4,8.7
Glen Iris,27 Pascoe St,3,h,1510000,PI,hockingstuart,10-09-2016,9.2,33,108.6,108.2,14.9
Hawthorn,1/9 Kinkora Rd,3,h,1510000,S,Marshall,10-12-2016,4.6,46,109.4,108.6,8.8
Malvern East,8a Prior Rd,3,t,1510000,S,Jellis,26-07-2016,11.2,26,108.2,108.4,16.4
Northcote,155 Westbourne Gr,3,h,1510000,PI,Jellis,30-07-2016,5.5,27,108.2,108.4,7.1
South Yarra,16 Oxford St,3,h,1510000,S,Kay,03-12-2016,3.3,45,109.4,108.6,5.7
Brighton East,16b Regent St,3,t,1511000,S,RT,24-09-2016,10.7,35,108.6,108.2,14.5
Camberwell,16 Joffre St,3,t,1515000,SP,hockingstuart,18-06-2016,7.8,21,108.2,108.4,14.2
Hampton,6 Valerian St,4,h,1515000,S,hockingstuart,19-11-2016,13.7,43,108.6,108.2,17.5
Middle Park,50 Park Rd,2,h,1515000,S,Marshall,14-05-2016,4.1,16,108.2,108.4,3.2
Ormond,22 Oakleigh Cr,2,h,1515000,S,Woodards,07-11-2016,11.8,41,108.6,108.2,16.2
Carnegie,53 Belsize Av,3,h,1516000,S,Ray,28-08-2016,11.4,31,108.6,108.2,15.4
Ashburton,1/1 Nairn St,3,h,1518000,S,Jellis,10-09-2016,11,33,108.6,108.2,13.1
Carnegie,44 Blackwood St,4,h,1518000,S,hockingstuart,28-05-2016,11.4,18,108.2,108.4,15.4
Surrey Hills,29 Boisdale St,5,h,1518000,S,Fletchers,23-04-2016,11.2,13,108.2,108.4,16.2
Balwyn North,66 Almond St,3,h,1520000,S,Jellis,25-02-2017,9.2,57,109.4,108.6,14.1
Doncaster,12 Norfolk Cct,4,h,1520000,S,Barry,26-07-2016,13.9,26,108.2,108.4,20.3
Fitzroy,1/59 Leicester St,3,t,1520000,S,Jellis,12-11-2016,1.6,42,108.6,108.2,3
Glen Iris,12 Grandview Av,3,h,1520000,PI,Marshall,07-05-2016,9.2,15,108.2,108.4,13.3
Port Melbourne,16 Nelson St,3,h,1520000,PI,Marshall,25-02-2017,3.8,57,109.4,108.6,4.7
Richmond,5 Union St,3,h,1520000,S,Biggin,30-07-2016,2.6,27,108.2,108.4,3.2
Yarraville,4 Regent St,4,h,1520000,VB,Jas,27-11-2016,7,44,108.6,108.2,8.1
Ormond,35b Murray Rd,4,t,1520000,S,hockingstuart,10-12-2016,11.8,46,109.4,108.6,14.1
Burwood,24 Wallace Rd,3,h,1521000,S,Marshall,15-10-2016,11.7,38,108.6,108.2,14.8
Altona,59 Bracken Gr,5,h,1525000,S,Greg,03-12-2016,13.8,45,109.4,108.6,21.4
Armadale,553 Dandenong Rd,5,h,1525000,PI,Jellis,07-05-2016,6.3,15,108.2,108.4,10.1
Brighton East,57a Baird St,4,t,1525000,PI,Marshall,03-12-2016,10.7,45,109.4,108.6,15.1
Hampton East,20 Highbury Av,4,h,1525000,S,Marshall,03-09-2016,14.5,32,108.6,108.2,16.8
Melbourne,702/598 St Kilda Rd,3,u,1525000,S,Marshall,04-03-2017,2.8,58,109.4,108.6,5.7
Kew,14 Stoke Av,3,h,1528000,S,Kay,22-08-2016,5.6,30,108.6,108.2,13.7
Kew,8 Campbell St,3,h,1528500,SP,Fletchers,04-03-2017,5.6,58,109.4,108.6,10.2
Glen Iris,13 Penrhyn Av,4,h,1528800,S,hockingstuart,28-08-2016,9.2,31,108.6,108.2,15.6
Ashwood,16 Scenic Dr,5,h,1529500,S,Buxton,17-09-2016,12.2,34,108.6,108.2,16.2
Balwyn,51 Elliott Av,4,h,1530000,S,hockingstuart,28-08-2016,9.7,31,108.6,108.2,13.8
Balwyn North,43 Helston St,4,h,1530000,PI,hockingstuart,27-06-2016,9.2,22,108.2,108.4,16.7
Brighton East,4a Marriage Rd,4,h,1530000,S,RT,14-05-2016,10.7,16,108.2,108.4,13.8
Glen Iris,48 Alfred Rd,3,h,1530000,S,Jellis,04-06-2016,9.2,19,108.2,108.4,14.2
Hampton,5 Lagnicourt St,3,h,1530000,S,hockingstuart,07-11-2016,13.7,41,108.6,108.2,15.8
Hampton,146a Ludstone St,4,t,1530000,PI,Buxton,28-05-2016,13.7,18,108.2,108.4,16.7
Moonee Ponds,4 Addison St,4,h,1530000,S,Jellis,10-09-2016,6.9,33,108.6,108.2,6.1
Surrey Hills,8 Charles St,4,h,1530000,S,Fletchers,08-10-2016,11.2,37,108.6,108.2,20.2
Albert Park,2b Dundas Pl,3,h,1532000,S,Chisholm,26-07-2016,3.3,26,108.2,108.4,4.2
Brighton,33a Durrant St,2,h,1532000,S,Hodges,22-08-2016,11.2,30,108.6,108.2,13.2
Port Melbourne,216 Esplanade Pl,2,h,1532000,S,Cayzer,23-04-2016,3.8,13,108.2,108.4,4.4
Bentleigh,13a Rosina St,4,t,1533000,S,hockingstuart,26-07-2016,13,26,108.2,108.4,17.3
Bentleigh,21 Bruce St,3,h,1535000,S,Buxton,28-08-2016,13,31,108.6,108.2,17.2
Doncaster,12 Murillo Ct,5,h,1535000,PI,Ray,04-03-2017,13.9,58,109.4,108.6,18.2
Essendon,33 McCarron Pde,4,h,1535000,SP,Nelson,19-11-2016,8,43,108.6,108.2,11.2
Hawthorn,74 Denham St,2,h,1535000,S,LITTLE,25-02-2017,4.6,57,109.4,108.6,6
Ivanhoe,33 Livingstone St,3,h,1535000,S,Miles,15-10-2016,7.9,38,108.6,108.2,10.8
Williamstown,54 Twyford St,3,h,1535000,S,Greg,03-09-2016,8,32,108.6,108.2,15.4
Ormond,16 Sherwood St,3,h,1535000,S,Marshall,15-10-2016,11.8,38,108.6,108.2,13.8
Brighton East,35 Elizabeth St,3,h,1537000,SP,Marshall,25-02-2017,10.7,57,109.4,108.6,12.9
Hawthorn East,38 Caroline St,3,h,1538000,S,Jellis,18-06-2016,7.5,21,108.2,108.4,11.3
Alphington,44 Naroon Rd,3,h,1540000,S,Nelson,16-04-2016,6.4,12,108.2,108.4,9.2
Balwyn North,5 Echo Av,5,h,1540000,VB,Jellis,18-06-2016,9.2,21,108.2,108.4,13.5
Burwood,19 Puerta St,3,h,1540000,S,Jellis,17-09-2016,11.7,34,108.6,108.2,15.3
Carlton North,593 Canning St,3,h,1540000,S,Nelson,04-03-2017,3.2,58,109.4,108.6,4.7
Maribyrnong,17 Bloomfield Av,3,h,1540000,S,Biggin,27-11-2016,8.7,44,108.6,108.2,9
Prahran,1/38 Donald St,2,t,1540000,S,Jellis,22-05-2016,4.5,17,108.2,108.4,6.2
Richmond,11 Barkly Av,4,h,1540000,S,Jellis,16-04-2016,2.6,12,108.2,108.4,4.7
Richmond,12 Longfield St,3,h,1540000,S,hockingstuart,25-02-2017,2.6,57,109.4,108.6,5
South Yarra,36 Tyrone St,3,h,1540000,S,Marshall,28-05-2016,3.3,18,108.2,108.4,6.1
Windsor,7b Nathan Pl,3,h,1540000,S,Biggin,07-11-2016,5.1,41,108.6,108.2,8.5
Glen Iris,5 Penrhyn Av,2,h,1541000,S,Marshall,30-07-2016,9.2,27,108.2,108.4,15.7
Abbotsford,31 Turner St,4,h,1542000,S,Collins,24-09-2016,2.5,35,108.6,108.2,4.4
Bentleigh,11 Talbot Av,4,h,1545000,SP,Hodges,26-07-2016,13,26,108.2,108.4,15
Albert Park,54 Brooke St,2,h,1550000,S,Sotheby's,07-05-2016,3.3,15,108.2,108.4,4
Albert Park,4a Mills St,3,t,1550000,VB,Marshall,07-11-2016,3.3,41,108.6,108.2,4.2
Ashburton,47 Yuile St,4,h,1550000,VB,Marshall,12-11-2016,11,42,108.6,108.2,14.2
Balwyn North,14 Hedderwick St,4,h,1550000,S,Noel,18-06-2016,9.2,21,108.2,108.4,16.9
Balwyn North,30 Abbott St,5,h,1550000,VB,Fletchers,28-05-2016,9.2,18,108.2,108.4,15.9
Bentleigh,32 Leckie St,2,h,1550000,S,Woodards,03-12-2016,13,45,109.4,108.6,16.5
Bentleigh East,18 May St,3,h,1550000,S,Paul,10-12-2016,13.9,46,109.4,108.6,22.8
Bentleigh East,3 Molden St,5,h,1550000,S,Hodges,18-06-2016,13.9,21,108.2,108.4,21.7
Bentleigh East,71 Deakin St,5,h,1550000,PI,hockingstuart,27-11-2016,13.9,44,108.6,108.2,20.8
Brighton,802 Hampton St,3,h,1550000,VB,Buxton,03-09-2016,11.2,32,108.6,108.2,13.5
Brighton,44 William St,2,h,1550000,VB,Buxton,12-11-2016,11.2,42,108.6,108.2,13.4
Brighton,1/27 Brickwood St,3,h,1550000,VB,hockingstuart,27-11-2016,11.2,44,108.6,108.2,11.1
Brighton East,15 Eloura Av,4,h,1550000,S,Buxton,27-06-2016,10.7,22,108.2,108.4,14.8
Brunswick,19 Horne St,3,h,1550000,S,Nelson,28-05-2016,5.2,18,108.2,108.4,5.4
Bulleen,16 Chateau Ri,4,h,1550000,PI,Jellis,10-12-2016,11.8,46,109.4,108.6,16
Camberwell,3/40 Glen Iris Rd,4,h,1550000,PI,Marshall,10-09-2016,7.8,33,108.6,108.2,11.8
Canterbury,1/17 Chatham Rd,4,t,1550000,PI,Noel,04-03-2017,9,58,109.4,108.6,11.9
Carnegie,90 Truganini Rd,4,h,1550000,VB,hockingstuart,12-11-2016,11.4,42,108.6,108.2,15.2
Doncaster,37 Tullamore Av,5,h,1550000,PI,Barry,07-05-2016,13.9,15,108.2,108.4,16
Glen Iris,39 Welfare Pde,4,h,1550000,S,Marshall,08-10-2016,9.2,37,108.6,108.2,14.4
Glen Iris,130 High St,4,h,1550000,PI,Jellis,14-05-2016,9.2,16,108.2,108.4,13.1
Glen Iris,44A Beryl St,3,h,1550000,S,Jellis,27-11-2016,9.2,44,108.6,108.2,13.9
Hughesdale,18 Paget St,2,h,1550000,S,Woodards,03-09-2016,13,32,108.6,108.2,19
Malvern East,31 Berrima Av,4,h,1550000,PI,Marshall,04-06-2016,11.2,19,108.2,108.4,14.6
Malvern East,15 Alma St,4,h,1550000,VB,Jellis,28-08-2016,11.2,31,108.6,108.2,18.5
Moonee Ponds,76 Argyle St,3,h,1550000,SP,Brad,08-10-2016,6.9,37,108.6,108.2,8.1
South Melbourne,301/142 Park St,3,u,1550000,PI,Marshall,18-06-2016,2.1,21,108.2,108.4,3.5
Toorak,4/83 Grange Rd,3,t,1550000,VB,Kay,15-10-2016,4.6,38,108.6,108.2,6.5
Yarraville,4 Finlay St,4,h,1550000,S,Village,03-12-2016,7,45,109.4,108.6,11
Brunswick East,55 King St,4,h,1550000,S,Woodards,04-06-2016,4.5,19,108.2,108.4,5.6
Carlton,99 Neill St,3,h,1550000,VB,Nelson,22-08-2016,1.8,30,108.6,108.2,2.7
Hawthorn East,742 Burwood Rd,2,h,1550000,S,Noel,03-12-2016,7.5,45,109.4,108.6,12.4
Hawthorn,24 College St,3,h,1551000,S,Jellis,24-09-2016,4.6,35,108.6,108.2,6.6
Ashburton,3 Dunlop St,3,h,1555000,S,Jellis,04-06-2016,11,19,108.2,108.4,13
Carlton North,86 Wilson St,3,h,1555000,S,Woodards,07-05-2016,3.2,15,108.2,108.4,4
Malvern East,50 The Boulevard,3,h,1555000,S,Fletchers,12-06-2016,11.2,20,108.2,108.4,17.3
Richmond,32 Cameron St,3,h,1555000,S,Marshall,07-11-2016,2.6,41,108.6,108.2,4
Richmond,288 Church St,3,h,1555000,S,Abercromby's,25-02-2017,2.6,57,109.4,108.6,3.8
Balwyn North,123 Winfield Rd,5,h,1560000,S,RT,27-11-2016,9.2,44,108.6,108.2,15.9
Bentleigh,43 Wavell St,4,h,1560000,PI,Buxton,16-04-2016,13,12,108.2,108.4,17.4
Bentleigh East,45 Browns Rd,3,h,1560000,S,Woodards,16-04-2016,13.9,12,108.2,108.4,22.9
Box Hill,18 Glenmore St,4,h,1560000,PI,Jellis,10-09-2016,13.1,33,108.6,108.2,20.7
Burwood,2 Farleigh Av,3,h,1560000,S,Jellis,22-08-2016,11.7,30,108.6,108.2,17
Carlton North,20/22 Grattan St,4,u,1560000,S,Jellis,25-02-2017,3.2,57,109.4,108.6,2
Essendon,154 Spencer St,4,h,1560000,S,Barry,25-02-2017,8,57,109.4,108.6,15
Essendon,56a Bradshaw St,5,h,1560000,PI,Nelson,27-06-2016,8,22,108.2,108.4,16.5
Hampton,8 Bronte Ct,3,h,1560000,PI,Hodges,04-03-2017,13.7,58,109.4,108.6,17.2
Port Melbourne,95 Heath St,3,h,1560000,S,Greg,10-09-2016,3.8,33,108.6,108.2,3.6
Surrey Hills,14 Scheele St,3,h,1560000,S,hockingstuart,24-09-2016,11.2,35,108.6,108.2,18.6
Toorak,4/48 Lansell Rd,3,u,1560000,SP,Castran,10-09-2016,4.6,33,108.6,108.2,7
Williamstown,28 Council La,3,h,1560000,SP,Greg,07-11-2016,8,41,108.6,108.2,15.3
East Melbourne,7/6 Wellington Cr,3,h,1560000,S,Caine,28-08-2016,1.5,31,108.6,108.2,1.9
Elwood,288 Barkly St,3,h,1561000,S,McGrath,25-02-2017,7.7,57,109.4,108.6,8.5
Travancore,110 Baroda St,4,h,1562000,SP,Nelson,15-10-2016,5.3,38,108.6,108.2,4.9
Albert Park,364 Montague St,2,h,1562500,S,Greg,15-10-2016,3.3,38,108.6,108.2,4.1
Brighton,176 Were St,5,h,1562500,PI,Buxton,10-09-2016,11.2,33,108.6,108.2,14.6
Mont Albert,47 Zetland Rd,3,h,1564000,S,Jellis,27-11-2016,11.8,44,108.6,108.2,19.5
Kew,7 Gladstone St,3,h,1565000,S,Jellis,27-06-2016,5.6,22,108.2,108.4,8.6
Port Melbourne,139 Cruikshank St,3,t,1565000,S,Cayzer,16-04-2016,3.8,12,108.2,108.4,3.8
Ashburton,34 Morotai Av,3,h,1570000,S,Buxton,19-11-2016,11,43,108.6,108.2,14.2
Balwyn North,38 Nevada St,4,h,1570000,SP,Jellis,04-06-2016,9.2,19,108.2,108.4,14
Brighton,28 Loller St,2,h,1570000,S,Buxton,12-11-2016,11.2,42,108.6,108.2,13.8
Caulfield South,5 Sycamore St,3,h,1570000,S,Matthew,25-02-2017,9.3,57,109.4,108.6,12.7
Caulfield South,245 Booran Rd,4,h,1570000,S,hockingstuart,28-05-2016,9.3,18,108.2,108.4,14.9
Pascoe Vale,103 Sussex St,2,h,1570000,S,Barry,27-11-2016,9.9,44,108.6,108.2,11.4
Port Melbourne,9 The Cove,3,h,1570000,S,Biggin,17-09-2016,3.8,34,108.6,108.2,5.2
Richmond,239 Punt Rd,3,h,1570000,S,Jellis,27-06-2016,2.6,22,108.2,108.4,3.8
Thornbury,109 Rossmoyne St,3,h,1570000,SP,McGrath,24-09-2016,6.5,35,108.6,108.2,10.2
Balwyn North,30 Clifton St,4,h,1572000,S,hockingstuart,07-05-2016,9.2,15,108.2,108.4,16.6
Brunswick East,89a Hickford St,3,h,1574000,S,Woodards,16-04-2016,4.5,12,108.2,108.4,6.3
Ashburton,51 Victory Bvd,2,h,1575000,S,Jellis,04-03-2017,11,58,109.4,108.6,14.6
Balwyn North,85 Tannock St,3,h,1575000,PI,Noel,06-08-2016,9.2,28,108.6,108.2,16.5
Essendon,2 Cooke St,5,h,1575000,PI,Brad,16-04-2016,8,12,108.2,108.4,10.3
Hawthorn,4 Lawes St,3,h,1575000,S,Jellis,04-06-2016,4.6,19,108.2,108.4,5.8
Kew,71 Peel St,3,h,1575000,PI,Marshall,15-10-2016,5.6,38,108.6,108.2,9.2
Northcote,99 Christmas St,2,h,1575000,SA,McGrath,07-11-2016,5.5,41,108.6,108.2,9
Williamstown,19 Perry St,3,h,1575000,S,Greg,07-11-2016,8,41,108.6,108.2,14.4
West Footscray,107 Alma St,3,h,1575000,S,Sweeney,25-02-2017,8.2,57,109.4,108.6,10.5
Caulfield South,26 Flowers St,3,h,1577500,S,hockingstuart,03-09-2016,9.3,32,108.6,108.2,13.8
